,Total demand,Total fixed costs,Total generation costs,Total costs,Total load shedding,Total over generation,Total reserve shortfall,Total renewables curtailment,Total on/offs,Total sum on/off ramps,Total sum nominal ramps,Maximum observed demand,Overall renewables penetration rate,Cumulative average price,Renewables available,Renewables used
487,120148.28085,1284186.51,586520.761824,1870707.271824,756.895365,0.0,0.0,1349.667618,6,510.0,10120.501882,6315.288873,33.765187,15.569988,41917.959313,40568.291695
488,120148.756364,1284186.51,544163.223103,1828349.733103,657.374269,0.0,0.0,1914.884209,6,510.0,6252.159929,6315.142247,35.499074,15.217384,44566.58033,42651.696121
489,120147.672297,1284186.51,590995.101143,1875181.611143,794.136628,0.0,0.0,2151.44437,6,510.0,7406.015872,6314.987714,33.842325,15.607307,42812.209578,40660.765208
490,120148.42186,1284186.51,538552.813123,1822739.323123,0.0,0.0,0.0,1544.671178,6,510.0,6641.44341,6315.115213,36.136129,15.17073,44961.660283,43416.989105
491,120147.742838,1284186.51,594035.939624,1878222.449624,8.751809,0.0,0.0,1135.860707,6,510.0,8385.662281,6315.123573,34.087273,15.632607,42090.950013,40955.089306
492,120148.039443,1284186.51,580888.939243,1865075.449243,366.200178,0.0,0.0,1479.923944,6,510.0,9483.358074,6315.125903,34.061763,15.523145,42404.46473,40924.540786
493,120147.416277,1284186.51,559327.762872,1843514.272872,636.420683,0.0,0.0,1034.912787,6,510.0,7688.016991,6315.154905,34.461449,15.34377,42439.453814,41404.541027
494,120147.747609,1284186.51,555012.245157,1839198.755157,50.265701,0.0,0.0,1312.666972,6,510.0,7710.924289,6315.168942,35.33312,15.307809,43764.614503,42451.947531
495,120148.180959,1284186.51,609051.395464,1893237.905464,693.917062,0.0,0.0,1161.067355,6,510.0,8406.626829,6315.173179,33.087153,15.757525,40914.680208,39753.612853
496,120147.966482,1284186.51,620860.345925,1905046.855925,383.905617,0.0,0.0,496.781912,6,510.0,9371.854423,6315.068046,32.768219,15.855839,39867.130756,39370.348844
497,120148.358211,1284186.51,547104.72237,1831291.23237,0.0,0.0,0.0,1196.817337,6,510.0,6488.860975,6315.005444,35.638883,15.241916,44016.349927,42819.53259
498,120147.902143,1284186.51,564226.740247,1848413.250247,0.0,0.0,0.0,1143.01801,6,510.0,6677.658143,6314.974375,34.848252,15.384482,43012.461146,41869.443136
499,120148.431703,1284186.51,539154.131173,1823340.641173,0.0,0.0,0.0,1350.402078,6,510.0,7721.522667,6315.051665,36.000095,15.175734,44603.951873,43253.549795
500,120147.242975,1284186.51,544962.418478,1829148.928478,0.0,0.0,0.0,1311.811423,6,510.0,8689.056896,6315.17412,36.010963,15.224227,44577.991109,43266.179686
501,120148.025902,1284186.51,574101.533414,1858288.043414,16.435195,0.0,0.0,1109.209182,6,510.0,7390.930387,6315.008602,34.739638,15.466655,42848.198489,41738.989307
502,120147.774821,1284186.51,533658.145323,1817844.655323,0.0,0.0,0.0,819.378207,6,510.0,8011.996347,6315.127968,36.027171,15.130073,44105.22256,43285.844353
503,120147.119343,1284186.51,591518.530482,1875705.040482,0.0,0.0,0.0,660.486727,6,510.0,7116.371674,6315.2061,34.148307,15.611735,41688.693457,41028.20673
504,120147.417486,1284186.51,483486.149406,1767672.659406,0.0,0.0,0.0,971.074873,6,510.0,4582.421939,6315.076966,37.942372,14.712531,46557.85537,45586.780496
505,120148.295365,1284186.51,590620.632518,1874807.142518,660.881117,0.0,0.0,1286.414875,6,510.0,9564.77448,6315.255589,33.629048,15.604109,41691.142802,40404.727928
506,120149.379007,1284186.51,544872.131631,1829058.641631,0.0,0.0,0.0,1143.184027,6,510.0,10496.079096,6315.107198,35.899824,15.223205,44276.599528,43133.415501
507,120147.977755,1284186.51,581380.341732,1865566.851732,620.915672,0.0,0.0,1562.507002,6,510.0,9316.964527,6315.060971,34.306887,15.527243,42781.537774,41219.030771
508,120148.168415,1284186.51,517268.295852,1801454.805852,0.0,0.0,0.0,1474.694551,6,510.0,6058.43664,6315.062783,36.670778,14.99361,45533.962521,44059.26797
509,120148.205688,1284186.51,527182.798077,1811369.308077,0.0,0.0,0.0,1932.772811,6,510.0,6151.198847,6314.976067,36.593645,15.076125,45899.381019,43966.608208
510,120147.450864,1284186.51,504578.286802,1788764.796802,0.0,0.0,0.0,1584.241965,6,510.0,5167.026846,6315.018649,37.122854,14.888079,46186.40426,44602.162295
511,120147.629444,1284186.51,546483.227824,1830669.737824,0.0,0.0,0.0,1788.827808,6,510.0,7806.554568,6314.995912,35.552246,15.236836,44504.008394,42715.180586
512,120147.281289,1284186.51,584312.680073,1868499.190073,0.0,0.0,0.0,866.184303,6,510.0,8765.733016,6315.114657,34.182097,15.551739,41935.044745,41068.860442
513,120147.95743,1284186.51,573824.397634,1858010.907634,370.03741,0.0,0.0,532.581571,6,510.0,7324.668185,6315.032787,34.536935,15.464357,42028.003351,41495.421781
514,120148.057065,1284186.51,564637.917172,1848824.427172,0.0,0.0,0.0,1175.214487,6,510.0,9072.427911,6315.076966,34.844589,15.387885,43040.311697,41865.09721
515,120148.404361,1284186.51,572962.671717,1857149.181717,11.375969,0.0,0.0,1384.884331,6,510.0,11716.887854,6315.062861,34.69853,15.457127,43074.614897,41689.730565
516,120146.97644,1284186.51,606393.619472,1890580.129472,283.407166,0.0,0.0,299.036735,6,510.0,10205.036608,6314.930851,33.109446,15.735561,40079.035396,39779.998662
517,120147.538474,1284186.51,512288.575433,1796475.085433,0.0,0.0,0.0,2417.927828,6,510.0,6279.857684,6315.116406,36.986098,14.952242,46855.814361,44437.886533
518,120147.401925,1284186.51,525025.039708,1809211.549708,0.0,0.0,0.0,1217.000397,6,510.0,6258.16746,6314.878722,36.504528,15.058266,45076.242512,43859.242115
519,120148.128797,1284186.51,493237.257043,1777423.767043,0.0,0.0,0.0,2286.016162,6,510.0,7757.902806,6315.026251,37.550471,14.793603,47402.204859,45116.188697
520,120147.52928,1284186.51,551111.777472,1835298.287472,160.294915,0.0,0.0,1938.268571,6,510.0,8288.48735,6315.145639,35.615255,15.275373,44729.117186,42790.848614
521,120147.754193,1284186.51,551189.167898,1835375.677898,0.0,0.0,0.0,740.271925,6,510.0,5595.152627,6315.102401,35.496386,15.275988,43388.382273,42648.110348
522,120147.63471,1284186.51,531986.39418,1816172.90418,77.179343,0.0,0.0,2304.326461,6,510.0,8266.41984,6315.035757,36.253017,15.116177,45861.468568,43557.142107
523,120148.00866,1284186.51,496389.125962,1780575.635962,0.0,0.0,0.0,1224.501666,6,510.0,5504.644593,6315.03261,37.531273,14.819851,46317.578351,45093.076685
524,120147.801651,1284186.51,606800.71705,1890987.22705,0.0,0.0,0.0,801.485143,6,510.0,9115.855,6315.076966,33.414088,15.738842,40947.777079,40146.291936
525,120147.888865,1284186.51,608034.497456,1892221.007456,206.308307,0.0,0.0,1377.310721,6,510.0,10151.573982,6315.141288,33.349591,15.749099,41446.140618,40068.829897
526,120147.814283,1284186.51,639384.52399,1923571.03399,0.0,0.0,0.0,307.593148,6,510.0,11831.048133,6315.121378,32.103193,16.010038,38878.877452,38571.284304
527,120147.270768,1284186.51,534583.139337,1818769.649337,0.0,0.0,0.0,1340.619653,6,510.0,6029.926406,6314.989067,35.974453,15.137836,44562.942895,43222.323242
528,120148.318176,1284186.51,525089.401533,1809275.911533,0.0,0.0,0.0,1042.833239,6,510.0,6575.449013,6315.330934,36.272752,15.058687,44623.934211,43581.100971
529,120148.169037,1284186.51,550869.674877,1835056.184877,0.0,0.0,0.0,1673.213548,6,510.0,8572.251828,6315.218714,35.713937,15.273276,44582.855274,42909.641726
530,120148.415108,1284186.51,516505.074269,1800691.584269,0.0,0.0,0.0,699.598706,6,510.0,6945.573728,6315.12581,36.63828,14.987227,44719.91091,44020.312204
531,120148.012579,1284186.51,601532.542112,1885719.052112,676.431091,0.0,0.0,708.898608,6,510.0,8104.987723,6315.11752,33.474101,15.694967,40927.365454,40218.466846
532,120148.22241,1284186.51,512373.640792,1796560.150792,0.0,0.0,0.0,1458.327827,6,510.0,6451.762248,6315.18186,36.935529,14.952865,45835.709244,44377.381417
533,120147.852601,1284186.51,584855.729179,1869042.239179,777.26825,0.0,0.0,723.559279,6,510.0,10016.103365,6315.041458,33.725689,15.556185,41244.250222,40520.690943
534,120147.586968,1284186.51,586003.508748,1870190.018748,0.0,0.0,0.0,1152.007681,6,510.0,7876.048764,6315.016802,34.204855,15.565773,42248.315316,41096.307635
535,120147.430807,1284186.51,503769.054392,1787955.564392,0.0,0.0,0.0,1986.456597,6,510.0,6423.217809,6315.007027,37.175872,14.881347,46652.311787,44665.85519
536,120148.312876,1284186.51,544911.78844,1829098.29844,0.0,0.0,0.0,604.772584,6,510.0,5812.372007,6315.0957,35.622877,15.22367,43405.058455,42800.285871
537,120147.460483,1284186.51,493256.136111,1777442.646111,0.0,0.0,0.0,1501.269991,6,510.0,7471.449966,6315.010543,37.642691,14.793843,46728.007764,45226.737773
538,120147.886966,1284186.51,567843.458447,1852029.968447,76.039853,0.0,0.0,492.782146,6,510.0,6994.67742,6315.108939,35.012444,15.414586,42559.494296,42066.71215
539,120148.356151,1284186.51,573833.414729,1858019.924729,882.487788,0.0,0.0,1145.940894,6,510.0,7107.249503,6315.086145,34.405893,15.464381,42484.055313,41338.114419
540,120147.999449,1284186.51,525096.045705,1809282.555705,0.0,0.0,0.0,611.811645,6,510.0,6193.138761,6315.16388,36.290777,15.058782,44214.45373,43602.642085
541,120147.973218,1284186.51,544101.272167,1828287.782167,0.0,0.0,0.0,607.746725,6,510.0,8025.679084,6315.033085,35.535782,15.216967,43303.268064,42695.521339
542,120148.078283,1284186.51,537912.00377,1822098.51377,29.218957,0.0,0.0,1739.494486,6,510.0,10415.883528,6314.969607,36.340195,15.16544,45401.540155,43662.045669
543,120147.84513,1284186.51,594890.469359,1879076.979359,0.0,0.0,0.0,1327.931988,6,510.0,8636.189412,6314.965826,33.952565,15.639706,42121.2075,40793.275512
544,120147.879718,1284186.51,561453.719724,1845640.229724,0.0,0.0,0.0,994.496683,6,510.0,7160.678144,6315.1588,35.088087,15.361405,43152.089062,42157.592379
545,120147.975443,1284186.51,554532.209068,1838718.719068,0.0,0.0,0.0,1521.274441,6,510.0,7079.495386,6314.930227,35.341215,15.303784,43983.028349,42461.753908
546,120148.05074,1284186.51,608665.592417,1892852.102417,342.335943,0.0,0.0,1602.393257,6,510.0,9324.700197,6315.059808,33.017479,15.754331,41272.250325,39669.857068
547,120147.367454,1284186.51,566101.753065,1850288.263065,0.0,0.0,0.0,784.094889,6,510.0,5816.477251,6314.981982,35.185564,15.400157,43058.623381,42274.528492
548,120147.446016,1284186.51,569572.293203,1853758.803203,0.0,0.0,0.0,1577.461441,6,510.0,8368.51673,6315.097647,34.680249,15.429032,43244.895234,41667.433794
549,120147.665614,1284186.51,559608.560848,1843795.070848,289.904792,0.0,0.0,631.127918,6,510.0,7427.049376,6315.018496,35.095731,15.346075,42797.828873,42166.700955
550,120148.102927,1284186.51,576593.756511,1860780.266511,0.0,0.0,0.0,728.248125,6,510.0,7967.00477,6315.063043,34.297109,15.487388,41935.574504,41207.326379
551,120147.863271,1284186.51,562276.982486,1846463.492486,0.0,0.0,0.0,187.295126,6,510.0,5923.909114,6314.981618,34.908209,15.368259,42128.762206,41941.467081
552,120148.199936,1284186.51,542852.602882,1827039.112882,641.556393,0.0,0.0,2233.667615,6,510.0,10385.777233,6315.155881,35.293092,15.206546,44637.682441,42404.014826
553,120147.996989,1284186.51,599003.988255,1883190.498255,60.207687,0.0,0.0,1630.194602,6,510.0,9432.291974,6315.312687,33.796706,15.673923,42236.260301,40606.065699
554,120147.69013,1284186.51,548236.464889,1832422.974889,0.0,0.0,0.0,599.987803,6,510.0,6167.546118,6314.980764,35.422864,15.251421,43159.741011,42559.753208
555,120147.943956,1284186.51,525379.690532,1809566.200532,0.0,0.0,0.0,1166.461421,6,510.0,5038.770399,6314.972825,36.367788,15.06115,44861.611314,43695.149893
556,120148.162964,1284186.51,524670.922613,1808857.432613,0.0,0.0,0.0,1632.435588,6,510.0,5387.162228,6315.223592,36.323401,15.055223,45274.334562,43641.898974
557,120148.114273,1284186.51,565214.350673,1849400.860673,0.0,0.0,0.0,963.722011,6,510.0,7274.969676,6315.14997,35.053876,15.392675,43080.293375,42116.571363
558,120147.819827,1284186.51,510331.93441,1794518.44441,58.28393,0.0,0.0,2031.085979,6,510.0,6938.616609,6315.076967,37.066571,14.935922,46565.763372,44534.677393
559,120148.80634,1284186.51,561558.941555,1845745.451555,0.0,0.0,0.0,596.311392,6,510.0,8178.032444,6315.016553,35.120307,15.362162,42792.941164,42196.629772
560,120147.380018,1284186.51,558941.800924,1843128.310924,441.532364,0.0,0.0,1115.271672,6,510.0,9572.982202,6315.163702,35.197167,15.340562,43403.745266,42288.473595
561,120147.519089,1284186.51,526164.613612,1810351.123612,0.0,0.0,0.0,1818.821883,6,510.0,7298.815343,6315.045388,36.521102,15.067736,45698.019629,43879.197746
562,120148.01497,1284186.51,573169.933296,1857356.443296,183.668637,0.0,0.0,1275.444317,6,510.0,11104.162417,6314.99681,34.665291,15.458902,42925.103576,41649.65926
563,120147.739547,1284186.51,561455.22282,1845641.73282,73.777417,0.0,0.0,1800.385965,6,510.0,8802.137003,6315.061294,35.298052,15.361435,44210.197936,42409.811971
564,120147.263503,1284186.51,573805.095043,1857991.605043,0.0,0.0,0.0,1637.267002,6,510.0,8434.310929,6315.088309,34.505166,15.464286,43094.279518,41457.012515
565,120147.745657,1284186.51,603865.454622,1888051.964622,378.77922,0.0,0.0,1357.609059,6,510.0,8860.501407,6315.011304,33.21609,15.714419,41265.992966,39908.383907
566,120148.03038,1284186.51,578466.02422,1862652.53422,0.0,0.0,0.0,408.647907,6,510.0,8587.000691,6315.076138,34.552121,15.50298,41922.341217,41513.69331
567,120147.421138,1284186.51,477484.715357,1761671.225357,0.0,0.0,0.0,1848.508794,6,510.0,6777.118394,6314.983187,38.38326,14.66258,47965.005322,46116.496528
568,120148.25014,1284186.51,624233.69332,1908420.20332,4.963191,0.0,0.0,1143.980117,6,510.0,10345.896574,6315.162687,33.269991,15.883878,41117.292433,39973.312316
569,120147.970631,1284186.51,616353.170097,1900539.680097,392.812575,0.0,0.0,894.137778,6,510.0,10992.913173,6315.047094,32.90902,15.818325,40433.657771,39539.519994
570,120147.647764,1284186.51,564799.989314,1848986.499314,0.0,0.0,0.0,1164.526812,6,510.0,10877.44801,6315.055237,34.784568,15.389286,42957.367102,41792.84029
571,120147.656032,1284186.51,535454.837786,1819641.347786,250.079618,0.0,0.0,240.121025,6,510.0,8881.951838,6315.029858,35.902804,15.145042,43376.498295,43136.37727
572,120147.590754,1284186.51,582475.195832,1866661.705832,446.798498,0.0,0.0,2370.85138,6,510.0,7094.810358,6315.123803,34.379674,15.536406,43677.201593,41306.350214
573,120147.738109,1284186.51,540437.078489,1824623.588489,0.0,0.0,0.0,1647.027942,6,510.0,7205.288435,6315.002273,36.063898,15.1865,44976.985455,43329.957513
574,120147.930036,1284186.51,576601.093906,1860787.603906,821.771965,0.0,0.0,1004.236626,6,510.0,7385.640253,6314.761974,34.257341,15.487471,42163.722721,41159.486095
575,120147.634624,1284186.51,551340.929862,1835527.439862,0.0,0.0,0.0,449.20313,6,510.0,7066.554913,6315.027465,35.331478,15.277267,42899.138084,42449.934954
576,120147.573698,1284186.51,562978.442987,1847164.952987,825.302179,0.0,0.0,836.979127,6,510.0,6963.273242,6315.058093,34.35476,15.374134,42113.389832,41276.410706
577,120148.128688,1284186.51,568322.067376,1852508.577376,275.444659,0.0,0.0,1339.980045,6,510.0,8722.81954,6315.035831,34.83105,15.418539,43188.835262,41848.855217
578,120147.437507,1284186.51,553594.792521,1837781.302521,0.0,0.0,0.0,601.039036,6,510.0,8074.851071,6314.94704,35.339093,15.296051,43060.05424,42459.015204
579,120147.901276,1284186.51,560495.0516,1844681.5616,815.291323,0.0,0.0,694.572738,6,510.0,8472.328326,6315.108356,34.468086,15.353423,42107.254491,41412.681753
580,120148.252048,1284186.51,579033.435694,1863219.945694,545.67985,0.0,0.0,1473.616068,6,510.0,8653.581897,6315.100322,34.171963,15.507674,42530.632372,41057.016304
581,120147.471812,1284186.51,538442.031737,1822628.541737,0.0,0.0,0.0,1130.568111,6,510.0,6628.077688,6314.928908,36.170394,15.169928,44588.381594,43457.813483
582,120147.485599,1284186.51,539044.185617,1823230.695617,0.0,0.0,0.0,1666.208803,6,510.0,7436.645255,6315.057333,35.845643,15.174938,44733.84729,43067.638486
583,120148.132917,1284186.51,540887.333411,1825073.843411,680.525648,0.0,0.0,1982.887822,6,510.0,7135.620657,6315.005721,35.623694,15.190197,44784.09044,42801.202618
584,120147.877513,1284186.51,576719.062168,1860905.572168,0.0,0.0,0.0,253.217069,6,510.0,8324.279342,6315.004826,34.235255,15.48846,41386.149048,41132.931979
585,120147.539815,1284186.51,588713.949456,1872900.459456,160.837847,0.0,0.0,539.081361,6,510.0,10853.956951,6315.076968,34.18907,15.588338,41616.407698,41077.326337
586,120148.516621,1284186.51,558149.8941,1842336.4041,0.0,0.0,0.0,1000.46856,6,510.0,7637.753185,6315.125991,35.328835,15.333826,43447.539397,42447.070837
587,120148.096026,1284186.51,555186.353363,1839372.863363,0.0,0.0,0.0,1991.025533,6,510.0,8088.013794,6315.247706,35.469614,15.309214,44607.090968,42616.065435
588,120147.754033,1284186.51,561650.285316,1845836.795316,14.774698,0.0,0.0,1149.29437,6,510.0,7139.48571,6315.093736,35.369498,15.363057,43644.951633,42495.657263
589,120148.344361,1284186.51,537671.841537,1821858.351537,0.0,0.0,0.0,1750.165185,6,510.0,6731.675662,6315.115549,35.785571,15.163408,44745.935912,42995.770727
590,120148.002283,1284186.51,518279.406851,1802465.916851,0.0,0.0,0.0,1262.022375,6,510.0,6740.601633,6315.064034,36.813536,15.002046,45492.750556,44230.728181
591,120147.249181,1284186.51,585116.391129,1869302.901129,332.184845,0.0,0.0,1003.928029,6,510.0,9585.643672,6315.048608,34.01363,15.558433,41870.368993,40866.440963
592,120147.868323,1284186.51,547008.238512,1831194.748512,0.0,0.0,0.0,419.337339,6,510.0,9337.284209,6315.075748,35.471951,15.241176,43038.130541,42618.793202
593,120147.629039,1284186.51,532960.870037,1817147.380037,0.0,0.0,0.0,1750.378697,6,510.0,8428.050529,6315.105953,36.138178,15.124288,45169.543287,43419.16459
594,120147.345751,1284186.51,633165.184943,1917351.694943,384.979971,0.0,0.0,753.600244,6,510.0,10805.83178,6315.123803,32.287518,15.958336,39546.196594,38792.596349
595,120147.51388,1284186.51,540159.379537,1824345.889537,642.896814,0.0,0.0,3024.891541,6,510.0,5512.177637,6315.103601,35.661476,15.184217,45871.268357,42846.376816
596,120147.289994,1284186.51,564531.814501,1848718.324501,32.748689,0.0,0.0,1031.734081,6,510.0,9380.751246,6315.045598,34.959376,15.3871,43034.477281,42002.7432
597,120147.900896,1284186.51,627640.209828,1911826.719828,904.814354,0.0,0.0,606.379379,6,510.0,7588.520458,6315.118049,31.98033,15.912277,39030.074862,38423.695483
598,120147.418905,1284186.51,568926.72364,1853113.23364,0.0,0.0,0.0,529.715493,6,510.0,6310.136968,6315.025397,34.815354,15.423662,42359.464589,41829.749096
599,120148.105269,1284186.51,542501.615181,1826688.125181,109.491356,0.0,0.0,782.036711,6,510.0,7221.015149,6315.168787,35.921655,15.203637,43941.224352,43159.187641
600,120148.03437,1284186.51,567357.122588,1851543.632588,281.582944,0.0,0.0,1389.249672,6,510.0,6888.986921,6315.036903,34.741384,15.41052,43130.340107,41741.090435
601,120148.584421,1284186.51,531461.303901,1815647.813901,11.124348,0.0,0.0,862.580908,6,510.0,10069.969877,6314.99331,36.410386,15.111687,44609.144156,43746.563247
602,120147.542562,1284186.51,519032.783666,1803219.293666,0.0,0.0,0.0,1216.285136,6,510.0,5659.415456,6315.013418,36.633136,15.008374,45230.097766,44013.81263
603,120148.090663,1284186.51,581114.533752,1865301.043752,470.882705,0.0,0.0,503.617616,6,510.0,8089.942463,6315.13003,34.315323,15.525016,41732.822656,41229.20504
604,120147.575291,1284186.51,603806.946396,1887993.456396,260.446526,0.0,0.0,765.738942,6,510.0,10205.461671,6315.10156,33.508531,15.713954,41025.42589,40259.686948
605,120147.413206,1284186.51,623784.088547,1907970.598547,823.276932,0.0,0.0,463.495025,6,510.0,9098.193831,6314.998669,32.371196,15.880247,39356.649065,38893.154041
606,120147.534169,1284186.51,556087.147512,1840273.657512,118.590208,0.0,0.0,1269.968522,6,510.0,6897.506191,6315.082911,35.417211,15.316783,43822.874473,42552.905951
607,120148.072957,1284186.51,550391.378298,1834577.888298,0.0,0.0,0.0,1424.541768,6,510.0,6936.136856,6315.195903,35.571146,15.269308,44162.588719,42738.04695
608,120147.777449,1284186.51,503507.136387,1787693.646387,0.0,0.0,0.0,1268.719544,6,510.0,8686.798204,6314.980953,37.287527,14.879124,46068.854576,44800.135032
609,120147.966052,1284186.51,584500.10761,1868686.61761,258.432537,0.0,0.0,1089.254752,6,510.0,7360.972769,6314.998976,34.112468,15.553211,42074.691498,40985.436746
610,120147.936594,1284186.51,595879.027903,1880065.537903,364.126836,0.0,0.0,638.82048,6,510.0,8179.561879,6315.003439,33.547905,15.647922,40945.935722,40307.115242
611,120148.486243,1284186.51,557245.161829,1841431.671829,0.0,0.0,0.0,1015.105362,6,510.0,11135.221732,6315.042696,35.279092,15.326299,43402.400436,42387.295074
612,120147.423623,1284186.51,540232.782496,1824419.292496,0.0,0.0,0.0,349.423816,6,510.0,10071.952697,6315.000178,35.728948,15.184839,43276.833864,42927.410048
613,120148.159525,1284186.51,549729.343044,1833915.853044,0.0,0.0,0.0,979.048681,6,510.0,7653.277156,6314.869973,35.438099,15.263786,43557.271975,42578.223294
614,120147.380207,1284186.51,660752.71993,1944939.22993,762.163125,0.0,0.0,701.892603,6,510.0,8078.036613,6315.083932,31.229494,16.187945,38223.311376,37521.418773
615,120148.345174,1284186.51,490051.234624,1774237.744624,0.0,0.0,0.0,952.687696,6,510.0,9021.7967,6315.155762,37.46392,14.767059,45964.967098,45012.279402
616,120148.072931,1284186.51,560136.208727,1844322.718727,0.0,0.0,0.0,1192.772617,6,510.0,8864.684469,6315.048977,35.278971,15.350414,43579.776284,42387.003667
617,120147.765009,1284186.51,564764.162128,1848950.672128,371.366018,0.0,0.0,1097.235859,6,510.0,8540.645476,6314.945477,34.949011,15.388973,43087.691516,41990.455657
618,120147.692855,1284186.51,587578.693438,1871765.203438,0.0,0.0,0.0,1052.119058,6,510.0,8017.310013,6315.207456,34.216895,15.578869,42162.929147,41110.810089
619,120148.242413,1284186.51,564740.452184,1848926.962184,0.0,0.0,0.0,1185.323507,6,510.0,8311.845368,6315.215352,35.137871,15.388714,43402.857483,42217.533976
620,120147.599799,1284186.51,637742.170282,1921928.680282,611.503981,0.0,0.0,1706.882594,6,510.0,12827.636542,6315.124146,32.227334,15.996397,40427.250327,38720.367733
621,120147.406695,1284186.51,530609.962827,1814796.472827,556.615163,0.0,0.0,1563.640939,6,510.0,9393.962235,6315.123548,35.831182,15.104749,44613.877163,43050.236224
622,120148.035328,1284186.51,550947.410618,1835133.920618,0.0,0.0,0.0,849.82786,6,510.0,7878.89014,6315.011163,35.435231,15.27394,43424.561607,42574.733747
623,120147.470651,1284186.51,577703.37017,1861889.88017,0.0,0.0,0.0,478.386128,6,510.0,9671.599543,6315.027274,34.528833,15.496705,41963.905227,41485.519099
624,120147.51312,1284186.51,641377.472167,1925563.982167,20.672144,0.0,0.0,161.670904,6,510.0,8193.82189,6315.113341,31.952755,16.026665,38552.111095,38390.440191
625,120147.434277,1284186.51,582980.07847,1867166.58847,0.0,0.0,0.0,724.501612,6,510.0,8991.64888,6315.089263,34.110068,15.540628,41706.873712,40982.3721
626,120148.398178,1284186.51,577856.50583,1862043.01583,216.814252,0.0,0.0,981.052213,6,510.0,10158.24415,6315.17412,34.562121,15.49786,42506.886373,41525.83416
627,120148.209303,1284186.51,550773.223832,1834959.733832,647.45393,0.0,0.0,345.791995,6,510.0,10324.73841,6314.995483,34.851044,15.272468,42218.697572,41872.905577
628,120147.59629,1284186.51,536117.557936,1820304.067936,0.0,0.0,0.0,1713.942922,6,510.0,7070.318036,6315.021674,35.924595,15.150566,44876.4805,43162.537578
629,120147.527085,1284186.51,559189.671633,1843376.181633,321.717849,0.0,0.0,1601.112282,6,510.0,6892.85091,6314.954824,35.204336,15.342606,43898.251381,42297.139098
630,120147.995568,1284186.51,572741.085179,1856927.595179,500.087209,0.0,0.0,2012.376948,6,510.0,7756.873649,6315.121586,34.22931,15.455336,43138.207356,41125.830408
631,120148.301396,1284186.51,556835.526949,1841022.036949,0.0,0.0,0.0,1591.475819,6,510.0,8068.959713,6315.076966,35.215006,15.322914,43901.70767,42310.231851
632,120148.123149,1284186.51,512434.175209,1796620.685209,0.0,0.0,0.0,435.498935,6,510.0,5413.2106,6315.237686,36.846689,14.953381,44706.104494,44270.605559
633,120147.877327,1284186.51,580437.214898,1864623.724898,638.580263,0.0,0.0,132.163382,6,510.0,8535.273546,6315.036013,33.981806,15.519406,40960.581909,40828.418527
634,120147.814684,1284186.51,590047.126771,1874233.636771,342.08836,0.0,0.0,1320.273941,6,510.0,10947.550827,6314.965352,33.947364,15.599398,42107.289724,40787.015783
635,120147.875066,1284186.51,570605.700262,1854792.210262,303.949942,0.0,0.0,267.828451,6,510.0,7477.386011,6315.048644,34.560922,15.437578,41792.041735,41524.213285
636,120147.762071,1284186.51,544368.174046,1828554.684046,0.0,0.0,0.0,828.235759,6,510.0,7281.344566,6315.148344,35.850013,15.219216,43901.224614,43072.988856
637,120147.737571,1284186.51,541206.966488,1825393.476488,0.0,0.0,0.0,900.86575,6,510.0,7449.71213,6315.001512,35.727259,15.192908,43826.358917,42925.493166
638,120147.385528,1284186.51,564975.284093,1849161.794093,0.0,0.0,0.0,1255.098908,6,510.0,8649.782717,6315.062181,34.989265,15.390778,43293.78626,42038.687352
639,120147.26234,1284186.51,592659.884767,1876846.394767,0.0,0.0,0.0,781.670097,6,510.0,10102.999654,6315.151707,33.767255,15.621216,41352.102123,40570.432027
640,120147.969844,1284186.51,639042.73766,1923229.24766,0.0,0.0,0.0,459.141435,6,510.0,12238.742432,6315.076966,32.107276,16.007172,39035.381617,38576.240182
641,120147.72616,1284186.51,635043.168281,1919229.678281,726.537454,0.0,0.0,1835.243572,6,510.0,10103.217762,6315.112194,32.015699,15.973916,40301.377483,38466.133911
642,120147.904727,1284186.51,597877.423352,1882063.933352,0.0,0.0,0.0,605.473085,6,510.0,8586.587417,6315.004188,33.679153,15.664559,41070.270173,40464.797087
643,120147.665153,1284186.51,583560.626859,1867747.136859,0.0,0.0,0.0,1062.510592,6,510.0,7787.251556,6315.176652,34.463397,15.54543,42469.477263,41406.966671
644,120147.781199,1284186.51,599016.929821,1883203.439821,704.069172,0.0,0.0,1149.414439,6,510.0,11495.414275,6315.009765,33.327484,15.674059,41191.647062,40042.232622
645,120147.569071,1284186.51,564079.745163,1848266.255163,0.0,0.0,0.0,891.315534,6,510.0,6904.508578,6314.965352,35.014919,15.383301,42960.889166,42069.573631
646,120147.988631,1284186.51,531002.053529,1815188.563529,0.0,0.0,0.0,1419.772566,6,510.0,5799.68161,6315.025455,36.324623,15.10794,45063.076644,43643.304078
647,120147.755062,1284186.51,586617.107961,1870803.617961,13.55535,0.0,0.0,232.819695,6,510.0,7433.166843,6315.076965,34.489162,15.570858,41670.772987,41437.953292
648,120147.740722,1284186.51,561169.451229,1845355.961229,0.0,0.0,0.0,1019.172109,6,510.0,6822.387378,6315.114651,35.08674,15.359057,43175.097625,42155.925516
649,120147.695344,1284186.51,587683.661781,1871870.171781,440.071645,0.0,0.0,261.058254,6,510.0,9883.738102,6315.090877,33.845272,15.579743,40925.372228,40664.313974
